MONTH,STATE,GENERATION
1,IL,16076958.0
1,IL,4043765.0
1,IL,11879.0
1,IL,1584784.0
1,IL,8801339.0
1,IL,24094.0
1,IL,22763.0
1,IL,3188.0
1,IL,13294.0
1,IL,34954.0
1,IL,1536899.0
1,IL,0.0
1,IL,234340.0
1,IL,140018.0
1,IL,46015.0
1,IL,24094.0
1,IL,24213.0
1,IL,0.0
1,IL,0.0
1,IL,39127.0
1,IL,1152.0
1,IL,0.0
1,IL,37488.0
1,IL,19.0
1,IL,143.0
1,IL,0.0
1,IL,324.0
1,IL,56418.0
1,IL,55793.0
1,IL,0.0
1,IL,625.0
1,IL,15487006.0
1,IL,3725875.0
1,IL,6559.0
1,IL,1380204.0
1,IL,8801339.0
1,IL,-1450.0
1,IL,2902.0
1,IL,13047.0
1,IL,22882.0
1,IL,1535649.0
1,IL,260067.0
1,IL,176720.0
1,IL,5320.0
1,IL,65283.0
1,IL,0.0
1,IL,267.0
1,IL,105.0
1,IL,11448.0
1,IL,926.0
1,IN,8955451.0
1,IN,5155493.0
1,IN,22906.0
1,IN,2771055.0
1,IN,227911.0
1,IN,43206.0
1,IN,10823.0
1,IN,23893.0
1,IN,38763.0
1,IN,661401.0
1,IN,0.0
1,IN,418526.0
1,IN,0.0
1,IN,143921.0
1,IN,227911.0
1,IN,41106.0
1,IN,184.0
1,IN,5405.0
1,IN,21510.0
1,IN,3180.0
1,IN,14347.0
1,IN,2100.0
1,IN,46.0
1,IN,120.0
1,IN,1718.0
1,IN,0.0
1,IN,710011.0
1,IN,441989.0
1,IN,268022.0
1,IN,0.0
1,IN,1992624.0
1,IN,0.0
1,IN,1316461.0
1,IN,0.0
1,IN,9956.0
1,IN,4806.0
1,IN,661401.0
1,IN,0.0
1,IN,5812780.0
1,IN,4710324.0
1,IN,22906.0
1,IN,1028304.0
1,IN,0.0
1,IN,10593.0
1,IN,13818.0
1,IN,26834.0
1,MI,10493566.0
1,MI,3629577.0
1,MI,-55334.0
1,MI,176452.0
1,MI,2579805.0
1,MI,3178377.0
1,MI,134476.0
1,MI,13150.0
1,MI,38544.0
1,MI,20647.0
1,MI,88205.0
1,MI,571192.0
1,MI,118475.0
1,MI,123760.0
1,MI,182.0
1,MI,1143.0
1,MI,52648.0
1,MI,1660.0
1,MI,10774.0
1,MI,112.0
1,MI,57241.0
1,MI,55327.0
1,MI,0.0
1,MI,46002.0
1,MI,5095.0
1,MI,10.0
1,MI,52.0
1,MI,4169.0
1,MI,0.0
1,MI,1213081.0
1,MI,31112.0
1,MI,1042117.0
1,MI,135131.0
1,MI,604.0
1,MI,0.0
1,MI,1193.0
1,MI,2924.0
1,MI,1793993.0
1,MI,7952.0
1,MI,704860.0
1,MI,607642.0
1,MI,5790.0
1,MI,0.0
1,MI,17360.0
1,MI,82731.0
1,MI,309348.0
1,MI,58310.0
1,MI,7307405.0
1,MI,3598284.0
1,MI,-55334.0
1,MI,167357.0
1,MI,734178.0
1,MI,2570735.0
1,MI,-655.0
1,MI,0.0
1,MI,27761.0
1,MI,3235.0
1,MI,261844.0
1,OH,10970553.0
1,OH,4001332.0
1,OH,31887.0
1,OH,4937802.0
1,OH,1575951.0
1,OH,63118.0
1,OH,894.0
1,OH,100825.0
1,OH,9107.0
1,OH,38333.0
1,OH,188518.0
1,OH,22787.0
1,OH,59260.0
1,OH,0.0
1,OH,24184.0
1,OH,4976.0
1,OH,945.0
1,OH,96.0
1,OH,67.0
1,OH,510.0
1,OH,7760.0
1,OH,20721.0
1,OH,17504.0
1,OH,0.0
1,OH,16161.0
1,OH,1.0
1,OH,342.0
1,OH,748.0
1,OH,252.0
1,OH,169993.0
1,OH,0.0
1,OH,16616.0
1,OH,58142.0
1,OH,93170.0
1,OH,2066.0
1,OH,9484509.0
1,OH,3469592.0
1,OH,10505.0
1,OH,4197117.0
1,OH,1575951.0
1,OH,0.0
1,OH,6238.0
1,OH,8272.0
1,OH,37076.0
1,OH,179760.0
1,OH,1239287.0
1,OH,531740.0
1,OH,21382.0
1,OH,683724.0
1,OH,-51.0
1,OH,1320.0
1,OH,426.0
1,OH,0.0
1,OH,746.0
1,WI,5875403.0
1,WI,2527842.0
1,WI,289724.0
1,WI,1920345.0
1,WI,894739.0
1,WI,2018.0
1,WI,11002.0
1,WI,11254.0
1,WI,41805.0
1,WI,116804.0
1,WI,59870.0
1,WI,131578.0
1,WI,17081.0
1,WI,12808.0
1,WI,74232.0
1,WI,214.0
1,WI,119.0
1,WI,2093.0
1,WI,617.0
1,WI,24414.0
1,WI,11957.0
1,WI,0.0
1,WI,4716.0
1,WI,17.0
1,WI,182.0
1,WI,5369.0
1,WI,1673.0
1,WI,0.0
1,WI,98006.0
1,WI,90938.0
1,WI,51.0
1,WI,7016.0
1,WI,986056.0
1,WI,16950.0
1,WI,39.0
1,WI,894739.0
1,WI,10.0
1,WI,3846.0
1,WI,26397.0
1,WI,44075.0
1,WI,4647805.0
1,WI,2510760.0
1,WI,259965.0
1,WI,1750420.0
1,WI,1804.0
1,WI,10805.0
1,WI,7225.0
1,WI,931.0
1,WI,70439.0
1,WI,35456.0
2,IL,14948150.0
2,IL,4122765.0
2,IL,9078.0
2,IL,1355035.0
2,IL,7734833.0
2,IL,12900.0
2,IL,15819.0
2,IL,8738.0
2,IL,15647.0
2,IL,30453.0
2,IL,1642882.0
2,IL,0.0
2,IL,192338.0
2,IL,122367.0
2,IL,39579.0
2,IL,12900.0
2,IL,17492.0
2,IL,0.0
2,IL,0.0
2,IL,34675.0
2,IL,1838.0
2,IL,0.0
2,IL,32358.0
2,IL,2.0
2,IL,115.0
2,IL,0.0
2,IL,362.0
2,IL,48879.0
2,IL,48310.0
2,IL,0.0
2,IL,570.0
2,IL,14420851.0
2,IL,3813817.0
2,IL,5699.0
2,IL,1187491.0
2,IL,7734833.0
2,IL,-1673.0
2,IL,4051.0
2,IL,15433.0
2,IL,19788.0
2,IL,1641413.0
2,IL,251407.0
2,IL,184744.0
2,IL,3380.0
2,IL,47297.0
2,IL,0.0
2,IL,4684.0
2,IL,99.0
2,IL,10096.0
2,IL,1107.0
2,IN,9689686.0
2,IN,6195079.0
2,IN,20177.0
2,IN,2417418.0
2,IN,213761.0
2,IN,35235.0
2,IN,25513.0
2,IN,25140.0
2,IN,34610.0
2,IN,722752.0
2,IN,0.0
2,IN,383953.0
2,IN,0.0
2,IN,131988.0
2,IN,213761.0
2,IN,33552.0
2,IN,68.0
2,IN,4584.0
2,IN,19860.0
2,IN,3565.0
2,IN,13074.0
2,IN,1683.0
2,IN,55.0
2,IN,107.0
2,IN,1377.0
2,IN,0.0
2,IN,607770.0
2,IN,396666.0
2,IN,210819.0
2,IN,285.0
2,IN,1872477.0
2,IN,0.0
2,IN,1130820.0
2,IN,3311.0
2,IN,10952.0
2,IN,4642.0
2,IN,722752.0
2,IN,0.0
2,IN,6805625.0
2,IN,5794848.0
2,IN,20177.0
2,IN,930717.0
2,IN,0.0
2,IN,21794.0
2,IN,14082.0
2,IN,24007.0
2,MI,10149998.0
2,MI,3200449.0
2,MI,-52425.0
2,MI,142580.0
2,MI,2881563.0
2,MI,2867770.0
2,MI,100764.0
2,MI,12149.0
2,MI,116597.0
2,MI,26152.0
2,MI,78187.0
2,MI,669720.0
2,MI,106492.0
2,MI,109323.0
2,MI,1406.0
2,MI,923.0
2,MI,48091.0
2,MI,1772.0
2,MI,8592.0
2,MI,67.0
2,MI,48472.0
2,MI,58110.0
2,MI,0.0
2,MI,49657.0
2,MI,4631.0
2,MI,6.0
2,MI,26.0
2,MI,3789.0
2,MI,0.0
2,MI,1089955.0
2,MI,28645.0
2,MI,963123.0
2,MI,95571.0
2,MI,569.0
2,MI,0.0
2,MI,965.0
2,MI,1082.0
2,MI,1751434.0
2,MI,6504.0
2,MI,695332.0
2,MI,548387.0
2,MI,5178.0
2,MI,0.0
2,MI,21970.0
2,MI,73366.0
2,MI,343759.0
2,MI,56939.0
2,MI,7141176.0
2,MI,3170398.0
2,MI,-52425.0
2,MI,135153.0
2,MI,1125360.0
2,MI,2319383.0
2,MI,5193.0
2,MI,0.0
2,MI,107999.0
2,MI,4155.0
2,MI,325961.0
2,OH,10270243.0
2,OH,4209442.0
2,OH,27712.0
2,OH,4224640.0
2,OH,1348838.0
2,OH,67418.0
2,OH,1248.0
2,OH,93662.0
2,OH,24408.0
2,OH,31376.0
2,OH,221267.0
2,OH,20231.0
2,OH,63457.0
2,OH,0.0
2,OH,24693.0
2,OH,9652.0
2,OH,1292.0
2,OH,87.0
2,OH,93.0
2,OH,403.0
2,OH,8229.0
2,OH,19006.0
2,OH,19052.0
2,OH,0.0
2,OH,17526.0
2,OH,145.0
2,OH,350.0
2,OH,672.0
2,OH,359.0
2,OH,145096.0
2,OH,0.0
2,OH,14735.0
2,OH,57766.0
2,OH,71370.0
2,OH,1225.0
2,OH,8908613.0
2,OH,3711449.0
2,OH,9241.0
2,OH,3559258.0
2,OH,1348838.0
2,OH,0.0
2,OH,14438.0
2,OH,23602.0
2,OH,30301.0
2,OH,211487.0
2,OH,1134025.0
2,OH,497993.0
2,OH,18471.0
2,OH,608427.0
2,OH,-44.0
2,OH,7622.0
2,OH,364.0
2,OH,0.0
2,OH,1192.0
2,WI,5605711.0
2,WI,2818652.0
2,WI,234017.0
2,WI,1461630.0
2,WI,802967.0
2,WI,1866.0
2,WI,25472.0
2,WI,21753.0
2,WI,35857.0
2,WI,145762.0
2,WI,57735.0
2,WI,120086.0
2,WI,18771.0
2,WI,10770.0
2,WI,66876.0
2,WI,152.0
2,WI,76.0
2,WI,1750.0
2,WI,694.0
2,WI,20997.0
2,WI,9203.0
2,WI,0.0
2,WI,2724.0
2,WI,491.0
2,WI,121.0
2,WI,3877.0
2,WI,1990.0
2,WI,0.0
2,WI,32583.0
2,WI,26697.0
2,WI,25.0
2,WI,5861.0
2,WI,903349.0
2,WI,13541.0
2,WI,4399.0
2,WI,802967.0
2,WI,6983.0
2,WI,4283.0
2,WI,23447.0
2,WI,47729.0
2,WI,4540492.0
2,WI,2799881.0
2,WI,209707.0
2,WI,1360934.0
2,WI,1714.0
2,WI,17898.0
2,WI,17349.0
2,WI,922.0
2,WI,95349.0
2,WI,36738.0
3,IL,13382765.0
3,IL,2233143.0
3,IL,11659.0
3,IL,1427381.0
3,IL,7491222.0
3,IL,24686.0
3,IL,22009.0
3,IL,1906.0
3,IL,23689.0
3,IL,33833.0
3,IL,2113238.0
3,IL,0.0
3,IL,236751.0
3,IL,145313.0
3,IL,42900.0
3,IL,24686.0
3,IL,23853.0
3,IL,0.0
3,IL,0.0
3,IL,32189.0
3,IL,909.0
3,IL,134.0
3,IL,30484.0
3,IL,2.0
3,IL,214.0
3,IL,0.0
3,IL,445.0
3,IL,51994.0
3,IL,51337.0
3,IL,0.0
3,IL,657.0
3,IL,12855218.0
3,IL,1979866.0
3,IL,6925.0
3,IL,1220950.0
3,IL,7491222.0
3,IL,-1844.0
3,IL,1415.0
3,IL,23279.0
3,IL,22128.0
3,IL,2111278.0
3,IL,206613.0
3,IL,107055.0
3,IL,4600.0
3,IL,81711.0
3,IL,0.0
3,IL,489.0
3,IL,196.0
3,IL,11048.0
3,IL,1515.0
3,IN,6942999.0
3,IN,3502351.0
3,IN,27438.0
3,IN,2139236.0
3,IN,245980.0
3,IN,41721.0
3,IN,7112.0
3,IN,44674.0
3,IN,39545.0
3,IN,894942.0
3,IN,0.0
3,IN,441922.0
3,IN,0.0
3,IN,150424.0
3,IN,245980.0
3,IN,39771.0
3,IN,46.0
3,IN,5701.0
3,IN,17989.0
3,IN,3051.0
3,IN,11109.0
3,IN,1950.0
3,IN,100.0
3,IN,183.0
3,IN,1596.0
3,IN,0.0
3,IN,617768.0
3,IN,419444.0
3,IN,198324.0
3,IN,0.0
3,IN,1931476.0
3,IN,0.0
3,IN,1012451.0
3,IN,0.0
3,IN,18686.0
3,IN,5396.0
3,IN,894942.0
3,IN,0.0
3,IN,3933845.0
3,IN,3079856.0
3,IN,27438.0
3,IN,766928.0
3,IN,0.0
3,IN,6965.0
3,IN,25805.0
3,IN,26852.0
3,MI,9505376.0
3,MI,3094451.0
3,MI,-48013.0
3,MI,103235.0
3,MI,1833353.0
3,MI,3144966.0
3,MI,93080.0
3,MI,12388.0
3,MI,91267.0
3,MI,41775.0
3,MI,85134.0
3,MI,939073.0
3,MI,114666.0
3,MI,117832.0
3,MI,181.0
3,MI,881.0
3,MI,46946.0
3,MI,1725.0
3,MI,14264.0
3,MI,47.0
3,MI,53788.0
3,MI,57353.0
3,MI,0.0
3,MI,49318.0
3,MI,4378.0
3,MI,2.0
3,MI,73.0
3,MI,3582.0
3,MI,0.0
3,MI,664731.0
3,MI,21805.0
3,MI,554745.0
3,MI,84461.0
3,MI,474.0
3,MI,0.0
3,MI,985.0
3,MI,2260.0
3,MI,1881497.0
3,MI,5277.0
3,MI,632145.0
3,MI,607009.0
3,MI,5811.0
3,MI,0.0
3,MI,32962.0
3,MI,80520.0
3,MI,459155.0
3,MI,58618.0
3,MI,6783963.0
3,MI,3072466.0
3,MI,-48013.0
3,MI,97077.0
3,MI,550198.0
3,MI,2537957.0
3,MI,8619.0
3,MI,0.0
3,MI,77000.0
3,MI,8740.0
3,MI,479918.0
3,OH,10088727.0
3,OH,4253724.0
3,OH,36389.0
3,OH,4425364.0
3,OH,814179.0
3,OH,73849.0
3,OH,987.0
3,OH,98093.0
3,OH,46851.0
3,OH,36101.0
3,OH,283648.0
3,OH,19543.0
3,OH,64908.0
3,OH,0.0
3,OH,23389.0
3,OH,11337.0
3,OH,1038.0
3,OH,418.0
3,OH,248.0
3,OH,366.0
3,OH,10377.0
3,OH,17735.0
3,OH,19457.0
3,OH,0.0
3,OH,17792.0
3,OH,6.0
3,OH,519.0
3,OH,700.0
3,OH,441.0
3,OH,170653.0
3,OH,0.0
3,OH,15557.0
3,OH,62512.0
3,OH,90776.0
3,OH,1807.0
3,OH,8654399.0
3,OH,3766345.0
3,OH,12523.0
3,OH,3703714.0
3,OH,814179.0
3,OH,0.0
3,OH,5552.0
3,OH,45440.0
3,OH,35035.0
3,OH,271612.0
3,OH,1179310.0
3,OH,487379.0
3,OH,23866.0
3,OH,664911.0
3,OH,-51.0
3,OH,1341.0
3,OH,645.0
3,OH,0.0
3,OH,1219.0
3,WI,5384496.0
3,WI,2379998.0
3,WI,167738.0
3,WI,1604592.0
3,WI,892180.0
3,WI,2249.0
3,WI,7206.0
3,WI,27531.0
3,WI,39115.0
3,WI,206821.0
3,WI,57067.0
3,WI,123153.0
3,WI,18049.0
3,WI,10487.0
3,WI,66876.0
3,WI,221.0
3,WI,93.0
3,WI,1813.0
3,WI,933.0
3,WI,24682.0
3,WI,12799.0
3,WI,0.0
3,WI,6971.0
3,WI,27.0
3,WI,266.0
3,WI,3172.0
3,WI,2364.0
3,WI,0.0
3,WI,87830.0
3,WI,80307.0
3,WI,647.0
3,WI,6875.0
3,WI,1007144.0
3,WI,8417.0
3,WI,7954.0
3,WI,892180.0
3,WI,-33.0
3,WI,7130.0
3,WI,26172.0
3,WI,65323.0
3,WI,4153571.0
3,WI,2361949.0
3,WI,148834.0
3,WI,1442484.0
3,WI,2028.0
3,WI,6472.0
3,WI,20135.0
3,WI,1083.0
3,WI,138201.0
3,WI,32385.0
4,IL,13213966.0
4,IL,2807311.0
4,IL,11341.0
4,IL,1156117.0
4,IL,7369879.0
4,IL,14357.0
4,IL,21453.0
4,IL,3241.0
4,IL,28356.0
4,IL,31835.0
4,IL,1770076.0
4,IL,0.0
4,IL,199428.0
4,IL,120595.0
4,IL,41178.0
4,IL,14357.0
4,IL,23298.0
4,IL,0.0
4,IL,0.0
4,IL,30742.0
4,IL,1062.0
4,IL,51.0
4,IL,28987.0
4,IL,3.0
4,IL,255.0
4,IL,0.0
4,IL,384.0
4,IL,53046.0
4,IL,52385.0
4,IL,0.0
4,IL,661.0
4,IL,12773730.0
4,IL,2597587.0
4,IL,5454.0
4,IL,982339.0
4,IL,7369879.0
4,IL,-1845.0
4,IL,2628.0
4,IL,27889.0
4,IL,21252.0
4,IL,1768547.0
4,IL,157019.0
4,IL,88066.0
4,IL,5836.0
4,IL,51228.0
4,IL,0.0
4,IL,609.0
4,IL,212.0
4,IL,9922.0
4,IL,1145.0
4,IN,6260578.0
4,IN,3247564.0
4,IN,22568.0
4,IN,1940661.0
4,IN,176060.0
4,IN,38551.0
4,IN,10989.0
4,IN,63240.0
4,IN,37679.0
4,IN,723267.0
4,IN,0.0
4,IN,367754.0
4,IN,0.0
4,IN,149809.0
4,IN,176060.0
4,IN,36689.0
4,IN,75.0
4,IN,5122.0
4,IN,20838.0
4,IN,4103.0
4,IN,13035.0
4,IN,1862.0
4,IN,98.0
4,IN,216.0
4,IN,1524.0
4,IN,0.0
4,IN,577764.0
4,IN,311280.0
4,IN,266484.0
4,IN,0.0
4,IN,1653041.0
4,IN,0.0
4,IN,904291.0
4,IN,0.0
4,IN,20232.0
4,IN,5251.0
4,IN,723267.0
4,IN,0.0
4,IN,3641182.0
4,IN,2932181.0
4,IN,22568.0
4,IN,607042.0
4,IN,0.0
4,IN,10816.0
4,IN,42793.0
4,IN,25782.0
4,MI,8005531.0
4,MI,1830431.0
4,MI,-30860.0
4,MI,96453.0
4,MI,2420281.0
4,MI,2626384.0
4,MI,100947.0
4,MI,12079.0
4,MI,54434.0
4,MI,44329.0
4,MI,81454.0
4,MI,682443.0
4,MI,87157.0
4,MI,106991.0
4,MI,0.0
4,MI,796.0
4,MI,49661.0
4,MI,1318.0
4,MI,10730.0
4,MI,71.0
4,MI,44415.0
4,MI,56899.0
4,MI,0.0
4,MI,48840.0
4,MI,4378.0
4,MI,9.0
4,MI,90.0
4,MI,3582.0
4,MI,0.0
4,MI,1154282.0
4,MI,28500.0
4,MI,1019672.0
4,MI,101332.0
4,MI,696.0
4,MI,0.0
4,MI,859.0
4,MI,3222.0
4,MI,1622993.0
4,MI,4946.0
4,MI,524255.0
4,MI,585761.0
4,MI,5687.0
4,MI,0.0
4,MI,35285.0
4,MI,76941.0
4,MI,350599.0
4,MI,39519.0
4,MI,5064366.0
4,MI,1801931.0
4,MI,-30860.0
4,MI,90711.0
4,MI,777853.0
4,MI,2040623.0
4,MI,-385.0
4,MI,0.0
4,MI,43696.0
4,MI,8954.0
4,MI,331844.0
4,OH,8148727.0
4,OH,2751987.0
4,OH,30658.0
4,OH,3619335.0
4,OH,1299083.0
4,OH,50783.0
4,OH,1106.0
4,OH,69538.0
4,OH,49044.0
4,OH,34790.0
4,OH,221490.0
4,OH,20912.0
4,OH,60896.0
4,OH,0.0
4,OH,19534.0
4,OH,11374.0
4,OH,1153.0
4,OH,63.0
4,OH,216.0
4,OH,315.0
4,OH,9078.0
4,OH,19162.0
4,OH,17292.0
4,OH,0.0
4,OH,15663.0
4,OH,1.0
4,OH,602.0
4,OH,695.0
4,OH,331.0
4,OH,117934.0
4,OH,0.0
4,OH,15937.0
4,OH,39409.0
4,OH,60838.0
4,OH,1750.0
4,OH,7199756.0
4,OH,2360064.0
4,OH,10324.0
4,OH,3230678.0
4,OH,1299083.0
4,OH,0.0
4,OH,7214.0
4,OH,47461.0
4,OH,33780.0
4,OH,211151.0
4,OH,752849.0
4,OH,391924.0
4,OH,20333.0
4,OH,337524.0
4,OH,-47.0
4,OH,1421.0
4,OH,765.0
4,OH,0.0
4,OH,929.0
4,WI,4873008.0
4,WI,1766153.0
4,WI,158964.0
4,WI,1835526.0
4,WI,852662.0
4,WI,2221.0
4,WI,1865.0
4,WI,30178.0
4,WI,37355.0
4,WI,146994.0
4,WI,41091.0
4,WI,122130.0
4,WI,15516.0
4,WI,9804.0
4,WI,73113.0
4,WI,217.0
4,WI,98.0
4,WI,1989.0
4,WI,537.0
4,WI,20856.0
4,WI,10882.0
4,WI,0.0
4,WI,6585.0
4,WI,23.0
4,WI,320.0
4,WI,1959.0
4,WI,1996.0
4,WI,0.0
4,WI,76839.0
4,WI,70713.0
4,WI,0.0
4,WI,6126.0
4,WI,957926.0
4,WI,8477.0
4,WI,9098.0
4,WI,852662.0
4,WI,-22.0
4,WI,7829.0
4,WI,26171.0
4,WI,53712.0
4,WI,3705231.0
4,WI,1750637.0
4,WI,140683.0
4,WI,1676017.0
4,WI,2005.0
4,WI,1766.0
4,WI,22030.0
4,WI,1110.0
4,WI,90749.0
4,WI,20235.0
5,IL,14946614.0
5,IL,3732851.0
5,IL,10917.0
5,IL,986251.0
5,IL,8562506.0
5,IL,8663.0
5,IL,21774.0
5,IL,2639.0
5,IL,34155.0
5,IL,33932.0
5,IL,1552925.0
5,IL,0.0
5,IL,213775.0
5,IL,140931.0
5,IL,40644.0
5,IL,8663.0
5,IL,23538.0
5,IL,0.0
5,IL,0.0
5,IL,35402.0
5,IL,1100.0
5,IL,34.0
5,IL,33640.0
5,IL,35.0
5,IL,264.0
5,IL,0.0
5,IL,329.0
5,IL,54635.0
5,IL,53953.0
5,IL,0.0
5,IL,682.0
5,IL,14429540.0
5,IL,3401181.0
5,IL,6337.0
5,IL,851638.0
5,IL,8562506.0
5,IL,-1764.0
5,IL,2294.0
5,IL,33686.0
5,IL,22078.0
5,IL,1551584.0
5,IL,213263.0
5,IL,189639.0
5,IL,4546.0
5,IL,6376.0
5,IL,0.0
5,IL,310.0
5,IL,205.0
5,IL,11173.0
5,IL,1012.0
5,IN,6954828.0
5,IN,4142258.0
5,IN,20848.0
5,IN,1869508.0
5,IN,167179.0
5,IN,49136.0
5,IN,8623.0
5,IN,70562.0
5,IN,38793.0
5,IN,587922.0
5,IN,0.0
5,IN,329413.0
5,IN,0.0
5,IN,110772.0
5,IN,167179.0
5,IN,46301.0
5,IN,58.0
5,IN,5102.0
5,IN,22606.0
5,IN,3314.0
5,IN,14535.0
5,IN,2835.0
5,IN,97.0
5,IN,228.0
5,IN,1596.0
5,IN,0.0
5,IN,672084.0
5,IN,393179.0
5,IN,278906.0
5,IN,0.0
5,IN,1501224.0
5,IN,0.0
5,IN,885267.0
5,IN,0.0
5,IN,22726.0
5,IN,5308.0
5,IN,587922.0
5,IN,0.0
5,IN,4429502.0
5,IN,3745765.0
5,IN,20848.0
5,IN,580028.0
5,IN,0.0
5,IN,8467.0
5,IN,47608.0
5,IN,26786.0
5,MI,7680195.0
5,MI,2706929.0
5,MI,1483.0
5,MI,138523.0
5,MI,1567721.0
5,MI,2270756.0
5,MI,123921.0
5,MI,12151.0
5,MI,58699.0
5,MI,51191.0
5,MI,84583.0
5,MI,559217.0
5,MI,105023.0
5,MI,101923.0
5,MI,171.0
5,MI,719.0
5,MI,39792.0
5,MI,859.0
5,MI,13249.0
5,MI,142.0
5,MI,46991.0
5,MI,52690.0
5,MI,0.0
5,MI,40416.0
5,MI,5495.0
5,MI,2197.0
5,MI,85.0
5,MI,4496.0
5,MI,0.0
5,MI,498419.0
5,MI,20157.0
5,MI,350768.0
5,MI,124206.0
5,MI,549.0
5,MI,0.0
5,MI,934.0
5,MI,1806.0
5,MI,1572499.0
5,MI,5947.0
5,MI,497045.0
5,MI,600744.0
5,MI,5247.0
5,MI,0.0
5,MI,41079.0
5,MI,79011.0
5,MI,287200.0
5,MI,56226.0
5,MI,5454665.0
5,MI,2686601.0
5,MI,1483.0
5,MI,131857.0
5,MI,639701.0
5,MI,1670012.0
5,MI,-285.0
5,MI,0.0
5,MI,43253.0
5,MI,10026.0
5,MI,272017.0
5,OH,8505274.0
5,OH,2229432.0
5,OH,28916.0
5,OH,4196831.0
5,OH,1612682.0
5,OH,43451.0
5,OH,558.0
5,OH,87752.0
5,OH,56452.0
5,OH,35886.0
5,OH,193692.0
5,OH,19622.0
5,OH,61245.0
5,OH,0.0
5,OH,23191.0
5,OH,10805.0
5,OH,597.0
5,OH,373.0
5,OH,246.0
5,OH,361.0
5,OH,7830.0
5,OH,17843.0
5,OH,21516.0
5,OH,0.0
5,OH,19942.0
5,OH,2.0
5,OH,664.0
5,OH,697.0
5,OH,211.0
5,OH,119201.0
5,OH,0.0
5,OH,16195.0
5,OH,32645.0
5,OH,68581.0
5,OH,1779.0
5,OH,7278040.0
5,OH,1855369.0
5,OH,9557.0
5,OH,3508040.0
5,OH,1612682.0
5,OH,0.0
5,OH,17926.0
5,OH,54743.0
5,OH,34829.0
5,OH,184896.0
5,OH,1025272.0
5,OH,374063.0
5,OH,19359.0
5,OH,629463.0
5,OH,-39.0
5,OH,870.0
5,OH,800.0
5,OH,0.0
5,OH,756.0
5,WI,5103977.0
5,WI,2240392.0
5,WI,228108.0
5,WI,1470236.0
5,WI,898669.0
5,WI,1974.0
5,WI,3645.0
5,WI,39525.0
5,WI,38484.0
5,WI,135794.0
5,WI,47150.0
5,WI,107051.0
5,WI,13579.0
5,WI,10927.0
5,WI,60028.0
5,WI,112.0
5,WI,460.0
5,WI,1715.0
5,WI,540.0
5,WI,19690.0
5,WI,11105.0
5,WI,0.0
5,WI,5692.0
5,WI,20.0
5,WI,319.0
5,WI,3376.0
5,WI,1699.0
5,WI,0.0
5,WI,63715.0
5,WI,57461.0
5,WI,0.0
5,WI,6254.0
5,WI,1019493.0
5,WI,12921.0
5,WI,25491.0
5,WI,898669.0
5,WI,9.0
5,WI,8573.0
5,WI,26018.0
5,WI,47812.0
5,WI,3902614.0
5,WI,2226813.0
5,WI,204260.0
5,WI,1321564.0
5,WI,1863.0
5,WI,3156.0
5,WI,30633.0
5,WI,1122.0
5,WI,85743.0
5,WI,27460.0
6,IL,15858483.0
6,IL,4222951.0
6,IL,10975.0
6,IL,2010496.0
6,IL,8349021.0
6,IL,25119.0
6,IL,21398.0
6,IL,2796.0
6,IL,36189.0
6,IL,33719.0
6,IL,1145818.0
6,IL,0.0
6,IL,229626.0
6,IL,136008.0
6,IL,45778.0
6,IL,25119.0
6,IL,22721.0
6,IL,0.0
6,IL,0.0
6,IL,47264.0
6,IL,1209.0
6,IL,102.0
6,IL,45381.0
6,IL,77.0
6,IL,219.0
6,IL,0.0
6,IL,276.0
6,IL,58487.0
6,IL,58111.0
6,IL,0.0
6,IL,376.0
6,IL,15031183.0
6,IL,3874721.0
6,IL,6495.0
6,IL,1598049.0
6,IL,8349021.0
6,IL,-1323.0
6,IL,2166.0
6,IL,35747.0
6,IL,21524.0
6,IL,1144783.0
6,IL,491922.0
6,IL,211014.0
6,IL,4378.0
6,IL,263176.0
6,IL,0.0
6,IL,554.0
6,IL,223.0
6,IL,11819.0
6,IL,759.0
6,IN,8713097.0
6,IN,5510261.0
6,IN,20329.0
6,IN,2272729.0
6,IN,173825.0
6,IN,42097.0
6,IN,12089.0
6,IN,68544.0
6,IN,36940.0
6,IN,576283.0
6,IN,0.0
6,IN,389233.0
6,IN,0.0
6,IN,170701.0
6,IN,173825.0
6,IN,40013.0
6,IN,38.0
6,IN,4656.0
6,IN,16891.0
6,IN,1484.0
6,IN,11929.0
6,IN,2084.0
6,IN,68.0
6,IN,196.0
6,IN,1129.0
6,IN,0.0
6,IN,663163.0
6,IN,378003.0
6,IN,285160.0
6,IN,0.0
6,IN,1576337.0
6,IN,0.0
6,IN,974073.0
6,IN,0.0
6,IN,20937.0
6,IN,5044.0
6,IN,576283.0
6,IN,0.0
6,IN,6067474.0
6,IN,5130774.0
6,IN,20329.0
6,IN,830866.0
6,IN,0.0
6,IN,11983.0
6,IN,47411.0
6,IN,26110.0
6,MI,10027019.0
6,MI,3154748.0
6,MI,-27464.0
6,MI,158201.0
6,MI,2941858.0
6,MI,2749039.0
6,MI,124323.0
6,MI,11494.0
6,MI,109667.0
6,MI,49111.0
6,MI,79985.0
6,MI,569412.0
6,MI,106646.0
6,MI,105934.0
6,MI,0.0
6,MI,787.0
6,MI,45967.0
6,MI,294.0
6,MI,14998.0
6,MI,71.0
6,MI,43816.0
